date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:17:02	28564/28564	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Dec%202022%2016:46:59%20GMT	https://adm-agri.co.uk/privacy-policy/	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/privacy-policy/index.html	(from https://adm-agri.co.uk/)
22:17:02	9108/9108	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/fonts/icomoon.eot?eljutw	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/fonts/icomoon41fa.eot	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:02	8944/8944	---M--	200	added ('OK')	application/font-sfnt	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/fonts/icomoon.ttf?eljutw	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/fonts/icomoon41fa.ttf	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:03	9020/9020	---M--	200	added ('OK')	application/font-woff	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/fonts/icomoon.woff?eljutw	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/fonts/icomoon41fa.woff	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:03	27110/27110	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/fonts/icomoon.svg?eljutw	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/fonts/icomoon41fa.svg	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:03	35151/35151	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/fonts/weather-icons.eot	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/fonts/weather-icons.eot	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:04	35151/35151	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/fonts/weather-icons.eot?	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/fonts/weather-iconsd41d.eot	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:04	40408/40408	---M--	200	added ('OK')	application/font-woff	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/fonts/weather-icons.woff	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/fonts/weather-icons.woff	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:05	9427/9427	---M--	200	added ('OK')	image/gif	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/img/loading.gif	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/img/loading.gif	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:05	67016/67016	---M--	200	added ('OK')	application/font-sfnt	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/fonts/weather-icons.ttf	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/fonts/weather-icons.ttf	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:05	127706/127706	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/fonts/weather-icons.svg	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/fonts/weather-icons.svg	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:05	38566/38566	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/img/landing-bg.jpg	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/img/landing-bg.jpg	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:05	514/514	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/img/video-dropshadow.png	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/img/video-dropshadow.png	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:05	31718/31718	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/img/logo-new.png	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/img/logo-new.png	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
22:17:05	100/100	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2011:59:44%20GMT	https://adm-agri.co.uk/img/fill-dot.png	C:/Users/DELL/Desktop/websites/adm-agri/adm-agri.co.uk/img/fill-dot.png	(from https://adm-agri.co.uk/css/styles.css?ver=3.5)
